Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units
NSRDB,123456,-,-,-,0,0.11,-5,19,-5,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,11,2,13,0,226,76,266,6,9,58.63,0.0704,0.6,1.451,90.5,70.68,15,1010
2015,11,2,13,30,208,215,312,7,9,61.2,0.0704,0.6,1.458,90.5,70.67,15,1010
2015,11,2,14,0,157,384,323,7,9,64.42,0.0704,0.7,1.465,95.6,71.36,15,1010
2015,11,2,14,30,134,352,265,7,9,68.18,0.0704,0.6,1.476,95.6,71.36,15,1010
2015,11,2,15,0,120,90,148,7,10,72.41,0.0704,0.5,1.487,96.3,76.18,15,1010
2015,11,2,15,30,70,0,70,6,10,77.01,0.0704,0.6,1.496,96.3,81.26,14,1010
2015,11,2,16,0,38,0,38,6,10,81.91,0.0704,0.7,1.505,92.8,85.37,13,1010
2015,11,2,16,30,11,0,11,7,10,87.06,0.0704,0.8,1.511,92.8,85.39,13,1010
2015,11,2,17,0,0,0,0,7,9,92.4,0.0704,1,1.518,86.6,78.13,13,1010
2015,11,2,17,30,0,0,0,7,9,97.88,0.0704,1,1.518,86.6,83.43,12,1010
2015,11,2,18,0,0,0,0,7,8,103.47,0.0704,1,1.518,82.6,81.8,12,1010
2015,11,2,18,30,0,0,0,7,8,109.12,0.0704,1,1.521,82.6,87.4,11,1010
2015,11,2,19,0,0,0,0,1,8,114.8,0.0704,1,1.524,92,85.42,11,1010
2015,11,2,19,30,0,0,0,0,8,120.47,0.0704,1,1.522,92,85.44,11,1010
2015,11,2,20,0,0,0,0,0,8,126.08,0.0704,1,1.521,111.7,84.36,11,1010
2015,11,2,20,30,0,0,0,7,8,131.57,0.0704,1,1.519,111.7,90.15,10,1010
2015,11,2,21,0,0,0,0,4,8,136.86,0.0704,1,1.517,132,88.3,10,1010
2015,11,2,21,30,0,0,0,1,8,141.83,0.0704,1,1.513,132,88.3,10,1010
2015,11,2,22,0,0,0,0,0,7,146.31,0.0704,1,1.511,145.6,86.63,10,1010
2015,11,2,22,30,0,0,0,4,7,150.07,0.0704,1,1.505,145.6,86.62,10,1010
2015,11,2,23,0,0,0,0,7,7,152.78,0.0704,1,1.501,158.7,85.46,10,1010
2015,11,2,23,30,0,0,0,3,7,154.09,0.0704,1,1.496,158.7,91.38,9,1010
2015,11,3,0,0,0,0,0,0,7,153.8,0.0704,1,1.491,168.5,89.04,9,1010
2015,11,3,0,30,0,0,0,0,7,151.95,0.0704,1,1.49,168.5,89.05,9,1010
2015,11,3,1,0,0,0,0,0,6,148.83,0.0704,1,1.49,175.1,87.27,9,1010
2015,11,3,1,30,0,0,0,0,6,144.78,0.0704,0.9,1.492,175.1,87.27,9,1010
2015,11,3,2,0,0,0,0,0,6,140.1,0.0704,0.8,1.496,171.7,86.5,9,1010
2015,11,3,2,30,0,0,0,0,6,135,0.0704,0.6,1.494,171.7,86.5,9,1010
2015,11,3,3,0,0,0,0,0,6,129.64,0.0704,0.4,1.493,127.2,80.43,10,1010
2015,11,3,3,30,0,0,0,0,6,124.1,0.0704,0.5,1.492,127.2,86.02,9,1010
2015,11,3,4,0,0,0,0,0,6,118.47,0.0704,0.7,1.492,107.1,85.94,9,1010
2015,11,3,4,30,0,0,0,0,6,112.8,0.0704,0.8,1.497,107.1,91.98,8,1010
2015,11,3,5,0,0,0,0,0,6,107.14,0.0704,0.9,1.503,121,91.63,8,1010
2015,11,3,5,30,0,0,0,0,6,101.51,0.0704,0.9,1.514,121,98.11,7,1010
2015,11,3,6,0,0,0,0,0,6,95.97,0.0704,1,1.526,127.8,96.78,7,1010
2015,11,3,6,30,0,0,0,0,6,90.54,0.0704,0.8,1.549,127.8,96.81,7,1010
2015,11,3,7,0,24,330,52,0,6,85.29,0.0704,0.7,1.573,128.4,93.23,8,1020
2015,11,3,7,30,42,519,130,0,6,80.24,0.0704,0.6,1.606,128.4,87.14,9,1020
2015,11,3,8,0,53,635,213,0,7,75.45,0.0704,0.6,1.64,113.9,77.44,11,1020
2015,11,3,8,30,62,712,294,0,7,71,0.0704,0.6,1.672,113.9,72.49,12,1020
2015,11,3,9,0,69,763,367,0,7,66.96,0.0704,0.6,1.704,71.7,70.47,13,1020
2015,11,3,9,30,73,800,432,0,7,63.4,0.0704,0.8,1.744,71.7,66.03,14,1020
2015,11,3,10,0,72,842,488,0,8,60.43,0.0704,1.1,1.785,73.8,61.89,16,1020
2015,11,3,10,30,74,858,528,0,8,58.14,0.0704,1.1,1.818,73.8,58.07,17,1020
2015,11,3,11,0,77,865,553,0,9,56.61,0.0704,1.1,1.852,76.5,57.26,18,1010
2015,11,3,11,30,77,869,565,0,9,55.91,0.0704,1,1.869,76.5,57.25,18,1010
2015,11,3,12,0,78,865,561,0,9,56.08,0.0704,1,1.887,78.3,55.13,19,1010
2015,11,3,12,30,77,858,543,0,9,57.1,0.0704,0.9,1.897,78.3,55.11,19,1010
2015,11,3,13,0,75,846,511,0,10,58.93,0.0704,0.9,1.908,79.6,52.91,20,1010
2015,11,3,13,30,72,825,466,0,10,61.49,0.0704,0.8,1.918,79.6,52.9,20,1010
2015,11,3,14,0,69,791,407,0,10,64.69,0.0704,0.8,1.929,81.2,55.38,20,1010
2015,11,3,14,30,64,748,339,0,10,68.45,0.0704,0.7,1.939,81.2,55.38,20,1010
2015,11,3,15,0,57,686,262,0,12,72.66,0.0704,0.6,1.95,72.8,61.1,20,1010
2015,11,3,15,30,48,596,180,0,12,77.24,0.0704,0.7,1.944,72.8,69.21,18,1010
2015,11,3,16,0,35,458,98,0,12,82.14,0.0704,0.8,1.94,62,76.68,17,1010
2015,11,3,16,30,16,230,27,0,12,87.27,0.0704,0.9,1.922,62,81.73,16,1010
2015,11,3,17,0,0,0,0,0,11,92.61,0.0704,1.1,1.904,66.3,77.18,15,1010
2015,11,3,17,30,0,0,0,0,11,98.08,0.0704,1,1.885,66.3,82.34,14,1020
2015,11,3,18,0,0,0,0,0,10,103.67,0.0704,1,1.867,77.3,81.85,14,1020
2015,11,3,18,30,0,0,0,0,10,109.32,0.0704,0.9,1.847,77.3,87.36,13,1020
2015,11,3,19,0,0,0,0,0,10,115,0.0704,0.9,1.827,93.1,86.87,13,1020
2015,11,3,19,30,0,0,0,0,10,120.67,0.0704,0.8,1.803,93.1,92.76,12,1020
2015,11,3,20,0,0,0,0,0,10,126.28,0.0704,0.8,1.779,110.2,92.12,12,1020
2015,11,3,20,30,0,0,0,0,10,131.78,0.0704,0.8,1.757,110.2,92.13,12,1020
2015,11,3,21,0,0,0,0,0,10,137.08,0.0704,0.8,1.736,130.5,91.11,12,1020
2015,11,3,21,30,0,0,0,0,10,142.06,0.0704,0.8,1.738,130.5,97.32,11,1020
2015,11,3,22,0,0,0,0,0,10,146.57,0.0704,0.8,1.742,153,96.25,11,1020
2015,11,3,22,30,0,0,0,0,10,150.35,0.0704,0.8,1.765,153,96.25,11,1020
2015,11,3,23,0,0,0,0,0,10,153.08,0.0704,0.9,1.788,174.3,95.54,11,1020
2015,11,3,23,30,0,0,0,0,10,154.4,0.0704,0.9,1.814,174.3,95.55,11,1020
2015,11,4,0,0,0,0,0,0,10,154.11,0.0704,1,1.841,188.6,95.28,11,1020
2015,11,4,0,30,0,0,0,0,10,152.24,0.0704,1,1.866,188.6,95.29,11,1020
2015,11,4,1,0,0,0,0,0,10,149.1,0.0704,1,1.892,196.9,95.53,11,1020
2015,11,4,1,30,0,0,0,0,9,145.03,0.0704,1,1.913,196.9,100,10,1020
2015,11,4,2,0,0,0,0,0,9,140.33,0.0704,1,1.935,200.8,100,10,1020
2015,11,4,2,30,0,0,0,0,9,135.22,0.0704,1,1.951,200.8,100,10,1020
2015,11,4,3,0,0,0,0,0,9,129.84,0.0704,1,1.968,202.5,100,10,1020
2015,11,4,3,30,0,0,0,0,9,124.3,0.0704,1,1.975,202.5,100,9,1020
2015,11,4,4,0,0,0,0,0,9,118.67,0.0704,1,1.982,206.4,100,9,1020
2015,11,4,4,30,0,0,0,0,9,113,0.0704,1,1.982,206.4,100,9,1020
2015,11,4,5,0,0,0,0,0,9,107.33,0.0704,1,1.982,212.8,100,9,1020
2015,11,4,5,30,0,0,0,0,9,101.71,0.0704,1,1.977,212.8,100,9,1020
2015,11,4,6,0,0,0,0,0,9,96.17,0.0704,1,1.973,221.2,100,9,1020
2015,11,4,6,30,0,0,0,0,9,90.75,0.0704,1,1.963,221.2,100,9,1020
2015,11,4,7,0,25,270,46,0,9,85.5,0.0704,1.1,1.953,231.2,100,10,1020
2015,11,4,7,30,44,464,121,0,10,80.47,0.0704,1.1,1.941,231.2,99.96,11,1020
2015,11,4,8,0,57,589,203,0,11,75.69,0.0704,1.2,1.93,239.9,90.54,13,1020
2015,11,4,8,30,67,672,283,0,11,71.25,0.0704,1.1,1.92,239.9,84.85,14,1020
2015,11,4,9,0,73,730,356,0,12,67.22,0.0704,1.1,1.912,266.1,82.85,15,1020
2015,11,4,9,30,78,770,420,0,12,63.68,0.0704,1.1,1.916,266.1,77.71,16,1020
2015,11,4,10,0,75,826,479,0,12,60.72,0.0704,1.2,1.92,289,74.65,17,1020
2015,11,4,10,30,77,844,519,0,12,58.44,0.0704,1.1,1.932,289,74.64,17,1020
2015,11,4,11,0,79,852,544,0,12,56.92,0.0704,1.1,1.946,299.2,69.73,18,1020
2015,11,4,11,30,80,856,556,0,12,56.22,0.0704,1,1.959,299.2,69.71,18,1020
2015,11,4,12,0,81,853,553,0,12,56.39,0.0704,1,1.972,309.1,65.2,19,1020
2015,11,4,12,30,80,845,535,0,12,57.4,0.0704,1,1.982,309.1,65.18,19,1020
2015,11,4,13,0,77,834,504,0,12,59.22,0.0704,1,1.993,317.1,65.24,19,1020
2015,11,4,13,30,74,813,459,0,12,61.77,0.0704,1,2,317.1,65.23,19,1020
2015,11,4,14,0,71,777,401,0,12,64.96,0.0704,1,2.008,322.8,65.9,19,1020
2015,11,4,14,30,66,733,333,0,12,68.7,0.0704,1,2.009,322.8,70.14,18,1020
2015,11,4,15,0,60,666,256,0,12,72.9,0.0704,1,2.009,325.8,71.79,18,1020
2015,11,4,15,30,50,574,174,0,12,77.48,0.0704,0.8,2.001,325.8,76.46,17,1020
2015,11,4,16,0,36,430,93,0,13,82.36,0.0704,0.7,1.992,324.7,84.84,16,1020
2015,11,4,16,30,15,197,24,0,13,87.49,0.0704,0.7,1.972,324.7,96.45,14,1020
2015,11,4,17,0,0,0,0,0,12,92.81,0.0704,0.7,1.953,325,99.32,13,1020
2015,11,4,17,30,0,0,0,0,12,98.28,0.0704,0.7,1.928,325,99.33,13,1020
2015,11,4,18,0,0,0,0,0,13,103.86,0.0704,0.8,1.903,327.1,100,13,1020
2015,11,4,18,30,0,0,0,0,11,109.51,0.0704,0.8,1.873,327.1,100,12,1020
2015,11,4,19,0,0,0,0,0,11,115.19,0.0704,0.8,1.843,333.1,100,12,1020
2015,11,4,19,30,0,0,0,0,11,120.86,0.0704,0.8,1.806,333.1,100,11,1020
2015,11,4,20,0,0,0,0,0,11,126.48,0.0704,0.8,1.769,342.9,100,11,1020
2015,11,4,20,30,0,0,0,0,11,131.98,0.0704,0.8,1.724,342.9,100,11,1020
2015,11,4,21,0,0,0,0,0,11,137.29,0.0704,0.8,1.68,354.4,100,11,1020
2015,11,4,21,30,0,0,0,0,11,142.29,0.0704,0.8,1.626,354.4,100,11,1020
2015,11,4,22,0,0,0,0,0,11,146.81,0.0704,0.8,1.572,4.6,100,11,1020
2015,11,4,22,30,0,0,0,0,11,150.62,0.0704,0.8,1.53,4.6,100,11,1020
2015,11,4,23,0,0,0,0,0,11,153.37,0.0704,0.8,1.488,13.7,100,11,1020
2015,11,4,23,30,0,0,0,0,9,154.71,0.0704,0.8,1.485,13.7,100,10,1020
2015,11,5,0,0,0,0,0,0,9,154.41,0.0704,0.8,1.483,22.2,100,10,1020
2015,11,5,0,30,0,0,0,1,9,152.53,0.0704,0.8,1.539,22.2,100,10,1020
2015,11,5,1,0,0,0,0,0,9,149.36,0.0704,0.8,1.595,30.5,100,10,1020
2015,11,5,1,30,0,0,0,0,9,145.27,0.0704,0.8,1.706,30.5,100,10,1020
2015,11,5,2,0,0,0,0,0,9,140.55,0.0704,0.8,1.819,38.1,100,10,1020
2015,11,5,2,30,0,0,0,1,9,135.43,0.0704,0.8,1.955,38.1,100,10,1020
2015,11,5,3,0,0,0,0,3,9,130.05,0.0704,0.8,2.092,43.4,100,10,1020
2015,11,5,3,30,0,0,0,1,9,124.5,0.0704,0.8,2.23,43.4,100,10,1020
2015,11,5,4,0,0,0,0,0,11,118.86,0.0704,0.8,2.368,44.4,100,11,1020
2015,11,5,4,30,0,0,0,0,11,113.19,0.0704,0.8,2.493,44.4,100,11,1020
2015,11,5,5,0,0,0,0,0,11,107.53,0.0704,0.8,2.618,43,100,11,1020
2015,11,5,5,30,0,0,0,1,11,101.91,0.0704,0.8,2.727,43,100,11,1020
2015,11,5,6,0,0,0,0,1,11,96.38,0.0704,0.8,2.838,42.7,100,12,1020
2015,11,5,6,30,0,0,0,1,11,90.96,0.0704,0.7,2.941,42.7,100,12,1020
2015,11,5,7,0,26,29,28,3,11,85.72,0.0704,0.7,3.045,42,100,12,1020
2015,11,5,7,30,59,101,75,3,13,80.69,0.0704,0.8,3.141,42,100,13,1020
2015,11,5,8,0,42,0,42,4,13,75.93,0.0704,0.9,3.237,38.8,99.38,14,1020
2015,11,5,8,30,128,91,157,3,13,71.5,0.0704,0.9,3.315,38.8,99.37,14,1020
2015,11,5,9,0,144,22,153,3,14,67.48,0.0704,0.9,3.394,29.2,96.37,15,1020
2015,11,5,9,30,123,0,123,4,14,63.95,0.0704,0.9,3.432,29.2,96.35,15,1020
2015,11,5,10,0,87,0,87,3,15,61.01,0.0704,1,3.47,24.7,93.94,16,1020
2015,11,5,10,30,143,0,143,4,15,58.73,0.0704,1.1,3.458,24.7,93.92,16,1020
2015,11,5,11,0,135,0,135,4,15,57.22,0.0704,1.2,3.446,26.4,91.76,17,1020
2015,11,5,11,30,138,0,138,3,15,56.53,0.0704,1.2,3.404,26.4,91.72,17,1020
2015,11,5,12,0,202,17,212,3,16,56.69,0.0704,1.2,3.363,28.7,88.81,18,1020
2015,11,5,12,30,231,68,267,3,16,57.7,0.0704,1.2,3.318,28.7,88.77,18,1020
2015,11,5,13,0,216,69,252,3,16,59.51,0.0704,1.3,3.274,29.6,84.65,19,1020
2015,11,5,13,30,96,0,96,3,16,62.05,0.0704,1.3,3.237,29.6,84.62,19,1020
2015,11,5,14,0,76,0,76,3,16,65.23,0.0704,1.4,3.201,31,84.94,19,1010
2015,11,5,14,30,75,0,75,3,16,68.95,0.0704,1.2,3.183,31,84.93,19,1010
2015,11,5,15,0,57,0,57,3,16,73.14,0.0704,1.2,3.166,30.2,86.07,19,1010
2015,11,5,15,30,19,0,19,3,16,77.7,0.0704,1,3.156,30.2,91.61,18,1010
2015,11,5,16,0,41,335,84,0,16,82.57,0.0704,0.8,3.147,26.1,92.19,18,1010
2015,11,5,16,30,16,106,21,1,16,87.69,0.0704,0.8,3.132,26.1,98.18,17,1010
2015,11,5,17,0,0,0,0,1,16,93.01,0.0704,0.8,3.118,28.5,100,16,1010
2015,11,5,17,30,0,0,0,1,16,98.47,0.0704,0.8,3.112,28.5,100,16,1010
2015,11,5,18,0,0,0,0,1,16,104.05,0.0704,0.9,3.107,31.1,100,16,1010
2015,11,5,18,30,0,0,0,3,16,109.69,0.0704,0.9,3.085,31.1,100,16,1010
2015,11,5,19,0,0,0,0,3,16,115.37,0.0704,1,3.064,29.2,100,16,1010
2015,11,5,19,30,0,0,0,1,15,121.04,0.0704,1.1,3.018,29.2,100,15,1010
2015,11,5,20,0,0,0,0,1,15,126.66,0.0704,1.2,2.972,27.5,100,15,1010
2015,11,5,20,30,0,0,0,1,15,132.18,0.0704,1.2,2.937,27.5,100,15,1010
2015,11,5,21,0,0,0,0,7,15,137.5,0.0704,1.3,2.904,31.4,100,15,1010
2015,11,5,21,30,0,0,0,1,15,142.51,0.0704,1.2,2.893,31.4,100,15,1010
2015,11,5,22,0,0,0,0,1,15,147.06,0.0704,1.1,2.883,41,100,15,1010
2015,11,5,22,30,0,0,0,1,15,150.88,0.0704,1,2.875,41,100,15,1010
2015,11,5,23,0,0,0,0,1,15,153.66,0.0704,0.9,2.867,45.7,100,15,1010
2015,11,5,23,30,0,0,0,1,15,155.01,0.0704,0.8,2.853,45.7,100,15,1010
2015,11,6,0,0,0,0,0,3,15,154.71,0.0704,0.8,2.84,45.4,100,15,1010
2015,11,6,0,30,0,0,0,3,15,152.82,0.0704,0.8,2.838,45.4,100,15,1010
2015,11,6,1,0,0,0,0,3,15,149.63,0.0704,0.9,2.836,42.3,100,15,1010
2015,11,6,1,30,0,0,0,3,15,145.51,0.0704,0.9,2.873,42.3,100,15,1010
2015,11,6,2,0,0,0,0,3,15,140.78,0.0704,1,2.91,38.7,100,15,1010
2015,11,6,2,30,0,0,0,3,15,135.64,0.0704,0.9,2.963,38.7,100,15,1010
2015,11,6,3,0,0,0,0,3,15,130.25,0.0704,0.9,3.016,35,100,15,1010
2015,11,6,3,30,0,0,0,1,15,124.7,0.0704,0.9,3.082,35,100,15,1010
2015,11,6,4,0,0,0,0,1,15,119.06,0.0704,0.9,3.148,29.2,100,15,1010
2015,11,6,4,30,0,0,0,7,15,113.38,0.0704,0.9,3.21,29.2,100,15,1010
2015,11,6,5,0,0,0,0,7,15,107.72,0.0704,1,3.272,28.9,100,15,1010
2015,11,6,5,30,0,0,0,3,15,102.11,0.0704,1,3.283,28.9,100,15,1010
2015,11,6,6,0,0,0,0,1,15,96.58,0.0704,1,3.294,28.8,100,15,1010
2015,11,6,6,30,0,0,0,7,15,91.18,0.0704,1.1,3.274,28.8,100,15,1010
2015,11,6,7,0,24,235,41,1,16,85.94,0.0704,1.2,3.255,25.8,100,16,1010
2015,11,6,7,30,44,436,113,1,16,80.92,0.0704,1.2,3.233,25.8,100,16,1010
2015,11,6,8,0,85,10,88,3,17,76.17,0.0704,1.3,3.212,19.2,100,17,1010
2015,11,6,8,30,112,8,114,4,17,71.75,0.0704,1.4,3.179,19.2,100,17,1010
2015,11,6,9,0,153,225,239,3,17,67.74,0.0704,1.6,3.147,19,97.38,18,1010
2015,11,6,9,30,184,228,283,7,17,64.23,0.0704,1.8,3.173,19,97.34,18,1010
2015,11,6,10,0,207,233,319,7,17,61.29,0.0704,2.1,3.2,25.6,97.82,18,1010
2015,11,6,10,30,224,79,265,7,17,59.03,0.0704,2.2,3.332,25.6,97.79,18,1010
2015,11,6,11,0,236,79,278,7,17,57.52,0.0704,2.4,3.464,33.2,90.04,19,1010
2015,11,6,11,30,241,79,284,8,17,56.83,0.0704,2.4,3.644,33.2,89.98,19,1010
2015,11,6,12,0,239,80,282,3,17,56.99,0.0704,2.5,3.824,36.4,83.59,20,1010
2015,11,6,12,30,232,245,363,7,17,57.99,0.0704,2.4,3.96,36.4,83.52,20,1000
2015,11,6,13,0,220,85,263,8,17,59.79,0.0704,2.4,4.096,33.2,84.14,20,1000
2015,11,6,13,30,197,239,308,8,17,62.32,0.0704,2.3,4.034,33.2,84.1,20,1000
2015,11,6,14,0,112,0,112,4,17,65.49,0.0704,2.3,3.972,30.7,85.91,20,1000
2015,11,6,14,30,92,0,92,8,17,69.2,0.0704,2.2,3.887,30.7,85.9,20,1000
2015,11,6,15,0,108,29,116,7,17,73.37,0.0704,2.1,3.803,33.1,87.52,20,1000
2015,11,6,15,30,75,14,78,4,17,77.92,0.0704,2,3.765,33.1,87.52,20,1000
2015,11,6,16,0,40,0,40,8,17,82.78,0.0704,1.9,3.728,34.8,88.21,20,1000
2015,11,6,16,30,9,0,9,7,17,87.89,0.0704,1.8,3.739,34.8,93.87,19,1000
2015,11,6,17,0,0,0,0,3,18,93.2,0.0704,1.8,3.751,40.9,94.06,19,1000
2015,11,6,17,30,0,0,0,4,18,98.66,0.0704,1.7,3.772,40.9,94.1,19,1000
2015,11,6,18,0,0,0,0,4,18,104.23,0.0704,1.7,3.793,47.5,94.56,19,1000
2015,11,6,18,30,0,0,0,7,18,109.87,0.0704,1.6,3.74,47.5,100,18,1000
2015,11,6,19,0,0,0,0,8,18,115.55,0.0704,1.5,3.688,54.2,100,18,1000
2015,11,6,19,30,0,0,0,4,18,121.22,0.0704,1.5,3.552,54.2,100,18,1010
2015,11,6,20,0,0,0,0,3,18,126.85,0.0704,1.5,3.416,69.5,100,18,1010
2015,11,6,20,30,0,0,0,3,17,132.37,0.0704,1.3,3.256,69.5,100,17,1010
2015,11,6,21,0,0,0,0,3,17,137.7,0.0704,1.2,3.098,79.2,100,17,1010
2015,11,6,21,30,0,0,0,4,17,142.73,0.0704,1,2.938,79.2,100,17,1010
2015,11,6,22,0,0,0,0,4,17,147.29,0.0704,0.9,2.779,84,100,17,1010
2015,11,6,22,30,0,0,0,7,16,151.14,0.0704,0.9,2.655,84,100,16,1010
2015,11,6,23,0,0,0,0,7,16,153.94,0.0704,0.9,2.533,86.7,100,16,1010
2015,11,6,23,30,0,0,0,3,16,155.31,0.0704,0.8,2.471,86.7,100,16,1010
2015,11,7,0,0,0,0,0,4,16,155.01,0.0704,0.8,2.409,92.2,100,16,1010
2015,11,7,0,30,0,0,0,4,15,153.1,0.0704,0.8,2.32,92.2,100,15,1010
2015,11,7,1,0,0,0,0,7,15,149.89,0.0704,0.8,2.231,98.4,100,15,1010
2015,11,7,1,30,0,0,0,8,15,145.75,0.0704,0.7,2.088,98.4,100,15,1010
2015,11,7,2,0,0,0,0,4,15,141,0.0704,0.7,1.945,103.6,100,15,1010
2015,11,7,2,30,0,0,0,7,14,135.85,0.0704,0.7,1.823,103.6,100,14,1010
2015,11,7,3,0,0,0,0,4,14,130.45,0.0704,0.7,1.701,110.2,100,14,1010
2015,11,7,3,30,0,0,0,3,13,124.89,0.0704,0.7,1.644,110.2,100,13,1010
2015,11,7,4,0,0,0,0,1,13,119.25,0.0704,0.7,1.588,117.1,100,13,1010
2015,11,7,4,30,0,0,0,7,13,113.58,0.0704,0.7,1.588,117.1,100,13,1010
2015,11,7,5,0,0,0,0,7,13,107.91,0.0704,0.7,1.589,118.6,100,13,1010
2015,11,7,5,30,0,0,0,1,13,102.3,0.0704,0.7,1.617,118.6,100,13,1010
2015,11,7,6,0,0,0,0,7,13,96.78,0.0704,0.7,1.645,114.5,100,13,1010
2015,11,7,6,30,0,0,0,3,13,91.39,0.0704,0.7,1.695,114.5,100,13,1010
2015,11,7,7,0,20,0,20,7,13,86.16,0.0704,0.7,1.745,114.8,100,13,1010
2015,11,7,7,30,54,28,58,8,13,81.15,0.0704,0.8,1.788,114.8,100,13,1010
2015,11,7,8,0,87,204,135,8,13,76.41,0.0704,1,1.832,121.6,95.26,14,1010
2015,11,7,8,30,124,81,149,7,13,72,0.0704,1.1,1.859,121.6,95.26,14,1010
2015,11,7,9,0,112,0,112,8,12,68,0.0704,1.2,1.886,125.4,84.61,15,1010
2015,11,7,9,30,110,0,110,8,12,64.5,0.0704,1.2,1.905,125.4,84.6,15,1010
2015,11,7,10,0,173,14,180,4,10,61.57,0.0704,1.4,1.925,126,71.65,16,1010
2015,11,7,10,30,188,17,197,8,10,59.32,0.0704,1.5,1.945,126,71.63,16,1010
2015,11,7,11,0,225,303,386,7,9,57.81,0.0704,1.6,1.965,126.4,67.54,16,1010
2015,11,7,11,30,243,97,295,4,9,57.13,0.0704,1.6,2.007,126.4,67.53,16,1010
2015,11,7,12,0,148,0,148,4,9,57.29,0.0704,1.7,2.049,122.8,64.16,16,1010
2015,11,7,12,30,237,154,318,7,9,58.28,0.0704,1.7,2.084,122.8,68.38,15,1010
2015,11,7,13,0,143,0,143,7,8,60.07,0.0704,1.7,2.119,125.5,65.72,15,1010
2015,11,7,13,30,146,0,146,7,8,62.59,0.0704,1.6,2.132,125.5,65.71,15,1010
2015,11,7,14,0,157,25,167,7,8,65.74,0.0704,1.6,2.145,128.9,64.24,15,1010
2015,11,7,14,30,11,0,11,8,8,69.44,0.0704,1.5,2.141,128.9,68.52,14,1010
2015,11,7,15,0,98,0,98,8,8,73.6,0.0704,1.4,2.137,132.5,68.05,14,1010
2015,11,7,15,30,55,0,55,7,8,78.14,0.0704,1.2,2.098,132.5,72.63,13,1010
2015,11,7,16,0,28,0,28,6,8,82.99,0.0704,1.2,2.059,140.5,72.04,13,1010
2015,11,7,16,30,6,0,6,7,8,88.09,0.0704,1.2,1.975,140.5,76.94,12,1010
2015,11,7,17,0,0,0,0,8,7,93.39,0.0704,1.2,1.892,143.8,75.04,12,1010
2015,11,7,17,30,0,0,0,7,7,98.84,0.0704,1.2,1.793,143.8,80.18,11,1010
2015,11,7,18,0,0,0,0,7,7,104.4,0.0704,1.2,1.695,142.7,77.94,11,1010
2015,11,7,18,30,0,0,0,7,7,110.04,0.0704,1.2,1.62,142.7,77.94,11,1010
2015,11,7,19,0,0,0,0,7,6,115.72,0.0704,1.2,1.545,141.2,75.93,11,1010
2015,11,7,19,30,0,0,0,7,6,121.39,0.0704,1.2,1.506,141.2,81.17,10,1010
2015,11,7,20,0,0,0,0,7,6,127.02,0.0704,1.2,1.468,138,78.87,10,1010
2015,11,7,20,30,0,0,0,7,6,132.55,0.0704,1.2,1.427,138,78.9,10,1010
2015,11,7,21,0,0,0,0,7,6,137.89,0.0704,1.4,1.386,135.8,76.49,10,1010
2015,11,7,21,30,0,0,0,7,6,142.94,0.0704,1.4,1.319,135.8,76.51,10,1010
2015,11,7,22,0,0,0,0,8,5,147.52,0.0704,1.5,1.254,135.2,74.31,10,1010
2015,11,7,22,30,0,0,0,7,5,151.4,0.0704,1.5,1.173,135.2,79.48,9,1010
2015,11,7,23,0,0,0,0,7,5,154.22,0.0704,1.5,1.093,133.1,77.56,9,1010
2015,11,7,23,30,0,0,0,7,5,155.6,0.0704,1.5,1.024,133.1,77.58,9,1010
2015,11,8,0,0,0,0,0,7,4,155.3,0.0704,1.6,0.955,132.5,76.01,9,1010
2015,11,8,0,30,0,0,0,7,4,153.38,0.0704,1.5,0.91,132.5,81.35,8,1010
2015,11,8,1,0,0,0,0,7,4,150.15,0.0704,1.5,0.866,130.8,80.4,8,1010
2015,11,8,1,30,0,0,0,7,4,145.99,0.0704,1.5,0.831,130.8,86.09,7,1010
2015,11,8,2,0,0,0,0,7,4,141.22,0.0704,1.5,0.797,131.1,85.06,7,1010
2015,11,8,2,30,0,0,0,7,4,136.06,0.0704,1.4,0.769,131.1,85.09,7,1020
2015,11,8,3,0,0,0,0,1,4,130.65,0.0704,1.4,0.742,128.3,84.3,7,1020
2015,11,8,3,30,0,0,0,0,4,125.09,0.0704,1.3,0.718,128.3,90.33,6,1020
2015,11,8,4,0,0,0,0,0,4,119.44,0.0704,1.3,0.695,126.5,89.42,6,1020
2015,11,8,4,30,0,0,0,0,4,113.77,0.0704,1.2,0.676,126.5,89.47,6,1020
2015,11,8,5,0,0,0,0,0,4,108.11,0.0704,1.2,0.658,127.5,88.08,6,1020
2015,11,8,5,30,0,0,0,0,4,102.5,0.0704,1.2,0.646,127.5,94.43,5,1020
2015,11,8,6,0,0,0,0,0,3,96.98,0.0704,1.2,0.634,129.2,93.07,5,1020
2015,11,8,6,30,0,0,0,0,3,91.59,0.0704,1.2,0.631,129.2,93.11,5,1020
