Date,Consumption_kWh,Power_kW,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015-09-27 13:00:00,330.36,1321.44,299.0,351.0,545.0,7.0,11.0,45.62,0.0766,1.2,1.956,299.3,54.98,21.0,1020.0
2015-09-27 13:15:00,331.56,1326.24,277.0,393.5,544.5,7.0,11.0,47.08,0.0766,1.2,1.982,299.3,54.97,21.0,1020.0
2015-09-27 13:30:00,327.0,1308.0,255.0,436.0,544.0,7.0,11.0,48.54,0.0766,1.2,2.008,299.3,54.96,21.0,1020.0
2015-09-27 13:45:00,333.96,1335.84,206.5,536.5,546.5,7.0,11.5,50.36,0.0766,1.25,2.0345,303.2000000000001,56.285,21.0,1020.0
2015-09-27 14:00:00,325.92,1303.68,158.0,637.0,549.0,7.0,12.0,52.18,0.0766,1.3,2.061,307.1,57.61,21.0,1020.0
2015-09-27 14:15:00,324.84,1299.36,147.0,636.5,518.5,7.5,12.0,54.285,0.0766,1.3,2.0855,307.1,59.43,20.5,1020.0
2015-09-27 14:30:00,326.64,1306.56,136.0,636.0,488.0,8.0,12.0,56.39,0.0766,1.3,2.11,307.1,61.25,20.0,1020.0
2015-09-27 14:45:00,329.28,1317.12,149.5,542.0,434.0,8.0,12.5,58.72,0.0766,1.3,2.1345,309.2000000000001,62.855,20.0,1020.0
2015-09-27 15:00:00,334.56,1338.24,163.0,448.0,380.0,8.0,13.0,61.05,0.0766,1.3,2.1590000000000003,311.3,64.46,20.0,1020.0
2015-09-27 15:15:00,330.12,1320.48,120.0,565.5,367.0,8.0,13.0,63.555,0.0766,1.25,2.1765,311.3,64.455,20.0,1020.0
2015-09-27 15:30:00,341.52,1366.08,77.0,683.0,354.0,8.0,13.0,66.06,0.0766,1.2,2.194,311.3,64.45,20.0,1020.0
2015-09-27 15:45:00,320.76,1283.04,83.0,579.0,298.0,8.0,13.0,68.69,0.0766,1.15,2.2115,310.9500000000001,65.955,20.0,1020.0
2015-09-27 16:00:00,339.84,1359.36,89.0,475.0,242.0,8.0,13.0,71.32,0.0766,1.1,2.229,310.6,67.46,20.0,1020.0
2015-09-27 16:15:00,344.4,1377.6,66.0,237.5,142.5,8.0,13.0,74.03999999999998,0.0766,1.0,2.2375,310.6,69.61,19.5,1020.0
2015-09-27 16:30:00,340.8,1363.2,43.0,0.0,43.0,8.0,13.0,76.76,0.0766,0.9,2.246,310.6,71.76,19.0,1020.0
2015-09-27 16:45:00,329.16,1316.64,32.0,0.0,32.0,8.0,13.5,79.545,0.0766,0.8,2.255,308.9500000000001,75.905,18.5,1020.0
2015-09-27 17:00:00,336.6,1346.4,21.0,0.0,21.0,8.0,14.0,82.33,0.0766,0.7,2.264,307.3,80.05,18.0,1020.0
2015-09-27 17:15:00,335.16,1340.64,12.5,0.0,12.5,7.5,14.0,85.15,0.0766,0.7,2.2645,307.3,82.65,17.5,1020.0
2015-09-27 17:30:00,335.52,1342.08,4.0,0.0,4.0,7.0,14.0,87.97,0.0766,0.7,2.265,307.3,85.25,17.0,1020.0
2015-09-27 17:45:00,331.32,1325.28,2.0,0.0,2.0,5.0,14.0,90.815,0.0766,0.75,2.266,304.15,86.16,17.0,1020.0
2015-09-27 18:00:00,338.4,1353.6,0.0,0.0,0.0,3.0,14.0,93.66,0.0766,0.8,2.267,301.0,87.07,17.0,1020.0
2015-09-27 18:15:00,330.84,1323.36,0.0,0.0,0.0,3.0,14.0,96.495,0.0766,0.8,2.2635,301.0,89.925,16.5,1020.0
2015-09-27 18:30:00,334.8,1339.2,0.0,0.0,0.0,3.0,14.0,99.33,0.0766,0.8,2.26,301.0,92.78,16.0,1020.0
2015-09-27 18:45:00,384.84,1539.36,0.0,0.0,0.0,3.0,14.5,102.145,0.0766,0.8500000000000001,2.2565,295.5,93.93,16.0,1020.0
2015-09-27 19:00:00,355.92,1423.68,0.0,0.0,0.0,3.0,15.0,104.96,0.0766,0.9,2.253,290.0,95.08,16.0,1020.0
2015-09-27 19:15:00,360.12,1440.48,0.0,0.0,0.0,1.5,15.0,107.725,0.0766,0.9,2.2525,290.0,97.54,15.5,1020.0
2015-09-27 19:30:00,365.52,1462.08,0.0,0.0,0.0,0.0,15.0,110.49,0.0766,0.9,2.252,290.0,100.0,15.0,1020.0
2015-09-27 19:45:00,353.16,1412.64,0.0,0.0,0.0,0.0,15.0,113.18,0.0766,0.95,2.252,287.5,100.0,15.0,1020.0
2015-09-27 20:00:00,355.44,1421.76,0.0,0.0,0.0,0.0,15.0,115.87,0.0766,1.0,2.252,285.0,100.0,15.0,1020.0
2015-09-27 20:15:00,355.2,1420.8,0.0,0.0,0.0,0.0,15.0,118.45,0.0766,1.0,2.258,285.0,100.0,15.0,1020.0
2015-09-27 20:30:00,347.76,1391.04,0.0,0.0,0.0,0.0,15.0,121.03,0.0766,1.0,2.264,285.0,100.0,15.0,1020.0
2015-09-27 20:45:00,346.68,1386.72,0.0,0.0,0.0,0.5,15.0,123.455,0.0766,1.0,2.27,285.5,100.0,15.0,1020.0
2015-09-27 21:00:00,345.36,1381.44,0.0,0.0,0.0,1.0,15.0,125.88,0.0766,1.0,2.276,286.0,100.0,15.0,1020.0
2015-09-27 21:15:00,348.0,1392.0,0.0,0.0,0.0,1.0,15.0,128.1,0.0766,1.0,2.283,286.0,100.0,15.0,1020.0
2015-09-27 21:30:00,347.04,1388.16,0.0,0.0,0.0,1.0,15.0,130.32,0.0766,1.0,2.29,286.0,100.0,15.0,1020.0
2015-09-27 21:45:00,354.6,1418.4,0.0,0.0,0.0,1.0,15.0,132.26999999999998,0.0766,1.0,2.2969999999999997,285.8,100.0,15.0,1020.0
2015-09-27 22:00:00,358.2,1432.8,0.0,0.0,0.0,1.0,15.0,134.22,0.0766,1.0,2.3040000000000003,285.6,100.0,15.0,1020.0
2015-09-27 22:15:00,346.92,1387.68,0.0,0.0,0.0,1.0,14.5,135.81,0.0766,1.0,2.3095,285.6,100.0,14.5,1020.0
2015-09-27 22:30:00,337.44,1349.76,0.0,0.0,0.0,1.0,14.0,137.4,0.0766,1.0,2.315,285.6,100.0,14.0,1020.0
2015-09-27 22:45:00,343.08,1372.32,0.0,0.0,0.0,1.0,14.0,138.54500000000002,0.0766,1.0,2.321,284.85,100.0,14.0,1020.0
2015-09-27 23:00:00,321.84,1287.36,0.0,0.0,0.0,1.0,14.0,139.69,0.0766,1.0,2.327,284.1,100.0,14.0,1020.0
2015-09-27 23:15:00,326.88,1307.52,0.0,0.0,0.0,1.0,14.0,140.305,0.0766,1.0,2.332,284.1,100.0,14.0,1020.0
2015-09-27 23:30:00,300.84,1203.36,0.0,0.0,0.0,1.0,14.0,140.92,0.0766,1.0,2.337,284.1,100.0,14.0,1020.0
2015-09-27 23:45:00,295.44,1181.76,0.0,0.0,0.0,0.5,14.0,140.95999999999995,0.0766,1.0,2.3425,284.05,100.0,14.0,1020.0
2015-09-28 00:00:00,299.28,1197.12,0.0,0.0,0.0,0.0,14.0,141.0,0.0766,1.0,2.3480000000000003,284.0,100.0,14.0,1020.0
2015-09-28 00:15:00,304.92,1219.68,0.0,0.0,0.0,0.5,14.0,140.45499999999998,0.0766,1.0,2.3550000000000004,284.0,100.0,14.0,1020.0
2015-09-28 00:30:00,296.4,1185.6,0.0,0.0,0.0,1.0,14.0,139.91,0.0766,1.0,2.362,284.0,100.0,14.0,1020.0
2015-09-28 00:45:00,293.52,1174.08,0.0,0.0,0.0,0.5,14.0,138.82999999999998,0.0766,1.0,2.3695,283.8,100.0,14.0,1020.0
2015-09-28 01:00:00,283.68,1134.72,0.0,0.0,0.0,0.0,14.0,137.75,0.0766,1.0,2.377,283.6,100.0,14.0,1020.0
2015-09-28 01:15:00,282.84,1131.36,0.0,0.0,0.0,0.0,14.0,136.215,0.0766,1.0,2.3855,283.6,100.0,14.0,1020.0
2015-09-28 01:30:00,299.04,1196.16,0.0,0.0,0.0,0.0,14.0,134.68,0.0766,1.0,2.394,283.6,100.0,14.0,1020.0
2015-09-28 01:45:00,291.84,1167.36,0.0,0.0,0.0,0.0,14.0,132.775,0.0766,1.05,2.4025,282.15,100.0,14.0,1020.0
2015-09-28 02:00:00,288.0,1152.0,0.0,0.0,0.0,0.0,14.0,130.87,0.0766,1.1,2.411,280.7,100.0,14.0,1020.0
2015-09-28 02:15:00,288.6,1154.4,0.0,0.0,0.0,0.5,14.0,128.685,0.0766,1.1,2.4195,280.7,100.0,14.0,1020.0
2015-09-28 02:30:00,281.88,1127.52,0.0,0.0,0.0,1.0,14.0,126.5,0.0766,1.1,2.428,280.7,100.0,14.0,1020.0
2015-09-28 02:45:00,280.44,1121.76,0.0,0.0,0.0,0.5,14.0,124.095,0.0766,1.1,2.4365,277.79999999999995,100.0,14.0,1020.0
2015-09-28 03:00:00,282.24,1128.96,0.0,0.0,0.0,0.0,14.0,121.69,0.0766,1.1,2.445,274.9,100.0,14.0,1020.0
2015-09-28 03:15:00,288.48,1153.92,0.0,0.0,0.0,0.5,14.0,119.13,0.0766,1.1,2.4595,274.9,100.0,14.0,1020.0
2015-09-28 03:30:00,289.32,1157.28,0.0,0.0,0.0,1.0,14.0,116.57,0.0766,1.1,2.474,274.9,100.0,14.0,1020.0
2015-09-28 03:45:00,292.56,1170.24,0.0,0.0,0.0,1.0,14.0,113.895,0.0766,1.1,2.489,270.2,100.0,14.0,1020.0
2015-09-28 04:00:00,281.4,1125.6,0.0,0.0,0.0,1.0,14.0,111.22,0.0766,1.1,2.504,265.5,100.0,14.0,1020.0
2015-09-28 04:15:00,287.16,1148.64,0.0,0.0,0.0,1.0,14.0,108.47,0.0766,1.05,2.5285,265.5,100.0,14.0,1020.0
2015-09-28 04:30:00,292.68,1170.72,0.0,0.0,0.0,1.0,14.0,105.72,0.0766,1.0,2.553,265.5,100.0,14.0,1020.0
2015-09-28 04:45:00,306.48,1225.92,0.0,0.0,0.0,1.0,14.0,102.915,0.0766,1.0,2.5780000000000003,262.7,100.0,14.0,1020.0
2015-09-28 05:00:00,300.6,1202.4,0.0,0.0,0.0,1.0,14.0,100.11,0.0766,1.0,2.603,259.9,100.0,14.0,1020.0
2015-09-28 05:15:00,304.92,1219.68,0.0,0.0,0.0,1.0,14.0,97.28,0.0766,0.95,2.636,259.9,100.0,14.0,1020.0
2015-09-28 05:30:00,319.2,1276.8,0.0,0.0,0.0,1.0,14.0,94.45,0.0766,0.9,2.669,259.9,100.0,14.0,1020.0
2015-09-28 05:45:00,325.2,1300.8,2.0,0.0,2.0,2.0,14.5,91.61,0.0766,0.8500000000000001,2.702,260.0,100.0,14.5,1020.0
2015-09-28 06:00:00,322.32,1289.28,4.0,0.0,4.0,3.0,15.0,88.77,0.0766,0.8,2.735,260.1,100.0,15.0,1020.0
2015-09-28 06:15:00,340.92,1363.68,16.5,0.0,16.5,3.0,15.5,85.94999999999997,0.0766,0.8,2.772,260.1,100.0,15.5,1020.0
2015-09-28 06:30:00,341.76,1367.04,29.0,0.0,29.0,3.0,16.0,83.13,0.0766,0.8,2.809,260.1,100.0,16.0,1020.0
2015-09-28 06:45:00,344.4,1377.6,46.5,0.0,46.5,3.0,16.5,80.35,0.0766,0.8500000000000001,2.846,261.20000000000005,98.51,17.0,1020.0
2015-09-28 07:00:00,335.28,1341.12,64.0,0.0,64.0,3.0,17.0,77.57,0.0766,0.9,2.883,262.3,97.02,18.0,1020.0
2015-09-28 07:15:00,342.12,1368.48,80.5,0.0,80.5,3.0,17.0,74.845,0.0766,0.8,2.918,262.3,94.09,18.5,1020.0
2015-09-28 07:30:00,349.44,1397.76,97.0,0.0,97.0,3.0,17.0,72.12,0.0766,0.7,2.9530000000000003,262.3,91.16,19.0,1020.0
2015-09-28 07:45:00,353.76,1415.04,91.5,0.0,91.5,3.0,17.0,69.49000000000001,0.0766,0.6499999999999999,2.989,269.75,89.00999999999998,19.5,1020.0
2015-09-28 08:00:00,369.48,1477.92,86.0,0.0,86.0,3.0,17.0,66.86,0.0766,0.6,3.025,277.2,86.86,20.0,1020.0
2015-09-28 08:15:00,397.44,1589.76,106.0,0.0,106.0,3.5,17.0,64.35,0.0766,0.6,3.0580000000000003,277.2,86.85499999999998,20.0,1020.0
2015-09-28 08:30:00,391.44,1565.76,126.0,0.0,126.0,4.0,17.0,61.84,0.0766,0.6,3.091,277.2,86.85,20.0,1020.0
2015-09-28 08:45:00,376.44,1505.76,177.0,31.0,194.0,4.0,17.0,59.5,0.0766,0.6,3.1239999999999997,288.7,83.3,20.5,1020.0
2015-09-28 09:00:00,373.92,1495.68,228.0,62.0,262.0,4.0,17.0,57.16,0.0766,0.6,3.157,300.2,79.75,21.0,1020.0
2015-09-28 09:15:00,387.84,1551.36,243.0,178.0,349.0,6.0,17.0,55.035,0.0766,0.6,3.1865,300.2,77.38499999999998,21.5,1020.0
2015-09-28 09:30:00,385.68,1542.72,258.0,294.0,436.0,8.0,17.0,52.91,0.0766,0.6,3.216,300.2,75.02,22.0,1020.0
2015-09-28 09:45:00,386.16,1544.64,234.5,415.0,498.5,7.5,17.0,51.06999999999999,0.0766,0.6,3.2455,311.75,72.14,22.5,1020.0
2015-09-28 10:00:00,378.0,1512.0,211.0,536.0,561.0,7.0,17.0,49.23,0.0766,0.6,3.275,323.3,69.26,23.0,1020.0
2015-09-28 10:15:00,383.52,1534.08,254.0,440.5,548.5,7.0,17.0,47.74,0.0766,0.6499999999999999,3.3025,323.3,69.245,23.0,1020.0
2015-09-28 10:30:00,397.44,1589.76,297.0,345.0,536.0,7.0,17.0,46.25,0.0766,0.7,3.33,323.3,69.23,23.0,1020.0
2015-09-28 10:45:00,391.92,1567.68,305.5,340.5,546.0,5.0,16.5,45.19,0.0766,0.8,3.3575,331.05,66.74000000000001,23.5,1020.0
2015-09-28 11:00:00,390.12,1560.48,314.0,336.0,556.0,3.0,16.0,44.13,0.0766,0.9,3.385,338.8,64.25,24.0,1020.0
2015-09-28 11:15:00,390.48,1561.92,331.0,230.0,497.5,5.0,16.0,43.57,0.0766,0.95,3.4105,338.8,64.24000000000001,24.0,1020.0
2015-09-28 11:30:00,398.04,1592.16,348.0,124.0,439.0,7.0,16.0,43.01,0.0766,1.0,3.4360000000000004,338.8,64.23,24.0,1020.0
2015-09-28 11:45:00,389.88,1559.52,338.5,219.0,499.0,7.5,16.0,42.985,0.0766,1.05,3.4615,344.25,61.99500000000001,24.5,1020.0
2015-09-28 12:00:00,388.92,1555.68,329.0,314.0,559.0,8.0,16.0,42.96,0.0766,1.1,3.487,349.7,59.76,25.0,1020.0
2015-09-28 12:15:00,394.56,1578.24,319.0,322.0,553.0,5.5,16.0,43.475,0.0766,1.1,3.51,349.7,59.745,25.0,1020.0
2015-09-28 12:30:00,396.36,1585.44,309.0,330.0,547.0,3.0,16.0,43.99,0.0766,1.1,3.533,349.7,59.73,25.0,1020.0
2015-09-28 12:45:00,386.28,1545.12,312.0,302.0,526.5,5.0,16.0,45.005,0.0766,1.1,3.556,351.95,59.595,25.0,1015.0
2015-09-28 13:00:00,380.16,1520.64,315.0,274.0,506.0,7.0,16.0,46.02,0.0766,1.1,3.579,354.2,59.46,25.0,1010.0
2015-09-28 13:15:00,387.48,1549.92,296.0,311.5,506.0,5.0,16.0,47.47,0.0766,1.1,3.602,354.2,61.28,24.5,1010.0
2015-09-28 13:30:00,388.32,1553.28,277.0,349.0,506.0,3.0,16.0,48.92,0.0766,1.1,3.625,354.2,63.1,24.0,1010.0
2015-09-28 13:45:00,391.2,1564.8,276.5,271.5,450.0,3.0,16.0,50.735,0.0766,1.1,3.6485,354.0499999999999,63.355,24.0,1010.0
2015-09-28 14:00:00,393.12,1572.48,276.0,194.0,394.0,3.0,16.0,52.55,0.0766,1.1,3.672,353.9,63.61,24.0,1010.0
2015-09-28 14:15:00,397.08,1588.32,253.5,128.0,329.5,3.0,16.0,54.65,0.0766,1.1,3.6985,353.9,65.575,23.5,1010.0
2015-09-28 14:30:00,400.44,1601.76,231.0,62.0,265.0,3.0,16.0,56.75,0.0766,1.1,3.725,353.9,67.54,23.0,1010.0
2015-09-28 14:45:00,404.04,1616.16,124.0,31.0,141.0,3.0,16.5,59.08,0.0766,1.1,3.752,352.15,68.375,23.0,1010.0
2015-09-28 15:00:00,405.48,1621.92,17.0,0.0,17.0,3.0,17.0,61.41,0.0766,1.1,3.779,350.4,69.21,23.0,1010.0
2015-09-28 15:15:00,392.76,1571.04,55.5,306.5,178.5,1.5,17.0,63.905,0.0766,1.05,3.802,350.4,69.19999999999999,23.0,1010.0
2015-09-28 15:30:00,396.96,1587.84,94.0,613.0,340.0,0.0,17.0,66.4,0.0766,1.0,3.825,350.4,69.19,23.0,1010.0
2015-09-28 15:45:00,403.32,1613.28,100.5,473.5,276.0,1.5,17.0,69.025,0.0766,1.0,3.8485,346.75,70.22999999999999,23.0,1010.0
2015-09-28 16:00:00,397.68,1590.72,107.0,334.0,212.0,3.0,17.0,71.65,0.0766,1.0,3.872,343.1,71.27,23.0,1010.0
2015-09-28 16:15:00,397.44,1589.76,87.0,374.0,186.0,2.0,17.0,74.36500000000002,0.0766,0.9,3.8915,343.1,73.495,22.5,1010.0
2015-09-28 16:30:00,399.96,1599.84,67.0,414.0,160.0,1.0,17.0,77.08,0.0766,0.8,3.911,343.1,75.72,22.0,1010.0
2015-09-28 16:45:00,389.4,1557.6,55.5,332.5,118.5,4.0,17.0,79.86500000000002,0.0766,0.75,3.9305,339.35,78.785,21.5,1010.0
2015-09-28 17:00:00,395.52,1582.08,44.0,251.0,77.0,7.0,17.0,82.65,0.0766,0.7,3.95,335.6,81.85,21.0,1010.0
2015-09-28 17:15:00,389.04,1556.16,29.0,125.5,45.5,5.0,17.0,85.47,0.0766,0.7,3.9665,335.6,84.445,20.5,1010.0
2015-09-28 17:30:00,400.08,1600.32,14.0,0.0,14.0,3.0,17.0,88.29,0.0766,0.7,3.983,335.6,87.04,20.0,1010.0
2015-09-28 17:45:00,385.32,1541.28,7.0,0.0,7.0,3.0,17.5,91.13,0.0766,0.7,4.0,333.4500000000001,87.76,20.0,1010.0
2015-09-28 18:00:00,400.44,1601.76,0.0,0.0,0.0,3.0,18.0,93.97,0.0766,0.7,4.017,331.3,88.48,20.0,1010.0
2015-09-28 18:15:00,399.84,1599.36,0.0,0.0,0.0,3.0,18.0,96.81,0.0766,0.7,4.028499999999998,331.3,88.48,20.0,1010.0
2015-09-28 18:30:00,390.48,1561.92,0.0,0.0,0.0,3.0,18.0,99.65,0.0766,0.7,4.04,331.3,88.48,20.0,1010.0
2015-09-28 18:45:00,393.6,1574.4,0.0,0.0,0.0,3.0,18.0,102.465,0.0766,0.75,4.052,330.7000000000001,89.965,20.0,1010.0
2015-09-28 19:00:00,383.76,1535.04,0.0,0.0,0.0,3.0,18.0,105.28,0.0766,0.8,4.064,330.1,91.45,20.0,1010.0
2015-09-28 19:15:00,388.44,1553.76,0.0,0.0,0.0,3.0,18.0,108.05,0.0766,0.8,4.071000000000001,330.1,94.365,19.5,1010.0
2015-09-28 19:30:00,386.04,1544.16,0.0,0.0,0.0,3.0,18.0,110.82,0.0766,0.8,4.078,330.1,97.28,19.0,1010.0
2015-09-28 19:45:00,378.6,1514.4,0.0,0.0,0.0,5.0,18.5,113.51,0.0766,0.8500000000000001,4.086,330.0,98.64,19.0,1010.0
2015-09-28 20:00:00,394.08,1576.32,0.0,0.0,0.0,7.0,19.0,116.2,0.0766,0.9,4.0939999999999985,329.9,100.0,19.0,1010.0
2015-09-28 20:15:00,379.2,1516.8,0.0,0.0,0.0,7.0,19.0,118.785,0.0766,0.9,4.106,329.9,100.0,19.0,1010.0
2015-09-28 20:30:00,372.96,1491.84,0.0,0.0,0.0,7.0,19.0,121.37,0.0766,0.9,4.118,329.9,100.0,19.0,1010.0
2015-09-28 20:45:00,381.48,1525.92,0.0,0.0,0.0,7.5,19.0,123.805,0.0766,0.9,4.1295,330.65,100.0,19.0,1010.0
2015-09-28 21:00:00,364.08,1456.32,0.0,0.0,0.0,8.0,19.0,126.24,0.0766,0.9,4.141,331.4,100.0,19.0,1010.0
2015-09-28 21:15:00,371.88,1487.52,0.0,0.0,0.0,7.5,18.5,128.465,0.0766,0.9,4.1564999999999985,331.4,100.0,18.5,1010.0
2015-09-28 21:30:00,381.24,1524.96,0.0,0.0,0.0,7.0,18.0,130.69,0.0766,0.9,4.172,331.4,100.0,18.0,1010.0
2015-09-28 21:45:00,366.0,1464.0,0.0,0.0,0.0,7.0,18.0,132.64499999999998,0.0766,0.9,4.188,333.35,100.0,18.0,1010.0
2015-09-28 22:00:00,378.6,1514.4,0.0,0.0,0.0,7.0,18.0,134.6,0.0766,0.9,4.204,335.3,100.0,18.0,1010.0
2015-09-28 22:15:00,374.16,1496.64,0.0,0.0,0.0,5.5,18.0,136.195,0.0766,0.9,4.221,335.3,100.0,18.0,1010.0
2015-09-28 22:30:00,355.68,1422.72,0.0,0.0,0.0,4.0,18.0,137.79,0.0766,0.9,4.238,335.3,100.0,18.0,1010.0
2015-09-28 22:45:00,365.64,1462.56,0.0,0.0,0.0,4.0,18.0,138.94,0.0766,0.9,4.2555,336.85,100.0,18.0,1010.0
2015-09-28 23:00:00,368.64,1474.56,0.0,0.0,0.0,4.0,18.0,140.09,0.0766,0.9,4.273,338.4,100.0,18.0,1010.0
2015-09-28 23:15:00,342.48,1369.92,0.0,0.0,0.0,4.0,18.0,140.70499999999998,0.0766,0.9,4.2974999999999985,338.4,100.0,18.0,1010.0
2015-09-28 23:30:00,356.4,1425.6,0.0,0.0,0.0,4.0,18.0,141.32,0.0766,0.9,4.322,338.4,100.0,18.0,1010.0
2015-09-28 23:45:00,342.24,1368.96,0.0,0.0,0.0,4.0,18.0,141.35,0.0766,0.9,4.346500000000002,339.75,100.0,18.0,1010.0
2015-09-29 00:00:00,337.68,1350.72,0.0,0.0,0.0,4.0,18.0,141.38,0.0766,0.9,4.371,341.1,100.0,18.0,1010.0
2015-09-29 00:15:00,354.12,1416.48,0.0,0.0,0.0,5.5,18.0,140.825,0.0766,0.8500000000000001,4.394500000000002,341.1,100.0,18.0,1010.0
2015-09-29 00:30:00,344.64,1378.56,0.0,0.0,0.0,7.0,18.0,140.27,0.0766,0.8,4.418,341.1,100.0,18.0,1010.0
2015-09-29 00:45:00,335.64,1342.56,0.0,0.0,0.0,7.0,18.0,139.18,0.0766,0.8,4.442,342.15,100.0,18.0,1010.0
2015-09-29 01:00:00,346.32,1385.28,0.0,0.0,0.0,7.0,18.0,138.09,0.0766,0.8,4.466,343.2,100.0,18.0,1010.0
2015-09-29 01:15:00,352.44,1409.76,0.0,0.0,0.0,7.0,18.0,136.54000000000002,0.0766,0.8,4.484,343.2,100.0,18.0,1010.0
2015-09-29 01:30:00,343.2,1372.8,0.0,0.0,0.0,7.0,18.0,134.99,0.0766,0.8,4.502,343.2,100.0,18.0,1010.0
2015-09-29 01:45:00,347.04,1388.16,0.0,0.0,0.0,7.0,18.0,133.07,0.0766,0.8,4.52,343.2999999999999,100.0,18.0,1010.0
2015-09-29 02:00:00,345.96,1383.84,0.0,0.0,0.0,7.0,18.0,131.15,0.0766,0.8,4.538,343.4,100.0,18.0,1010.0
2015-09-29 02:15:00,344.4,1377.6,0.0,0.0,0.0,7.0,18.0,128.95,0.0766,0.75,4.551,343.4,100.0,18.0,1010.0
2015-09-29 02:30:00,348.24,1392.96,0.0,0.0,0.0,7.0,18.0,126.75,0.0766,0.7,4.564,343.4,100.0,18.0,1010.0
2015-09-29 02:45:00,349.92,1399.68,0.0,0.0,0.0,7.0,18.0,124.34,0.0766,0.7,4.5779999999999985,343.1,100.0,18.0,1010.0
2015-09-29 03:00:00,337.32,1349.28,0.0,0.0,0.0,7.0,18.0,121.93,0.0766,0.7,4.592,342.8,100.0,18.0,1010.0
2015-09-29 03:15:00,345.6,1382.4,0.0,0.0,0.0,7.0,18.0,119.36,0.0766,0.7,4.605499999999998,342.8,100.0,18.0,1010.0
2015-09-29 03:30:00,343.92,1375.68,0.0,0.0,0.0,7.0,18.0,116.79,0.0766,0.7,4.619,342.8,100.0,18.0,1010.0
2015-09-29 03:45:00,338.16,1352.64,0.0,0.0,0.0,7.0,18.0,114.11,0.0766,0.7,4.6325,342.35,100.0,18.0,1010.0
2015-09-29 04:00:00,339.12,1356.48,0.0,0.0,0.0,7.0,18.0,111.43,0.0766,0.7,4.646,341.9,100.0,18.0,1010.0
2015-09-29 04:15:00,359.76,1439.04,0.0,0.0,0.0,7.0,18.0,108.675,0.0766,0.7,4.657,341.9,100.0,18.0,1010.0
2015-09-29 04:30:00,341.88,1367.52,0.0,0.0,0.0,7.0,18.0,105.92,0.0766,0.7,4.668,341.9,100.0,18.0,1010.0
2015-09-29 04:45:00,347.52,1390.08,0.0,0.0,0.0,7.0,18.0,103.11,0.0766,0.7,4.6795,342.0499999999999,100.0,18.0,1010.0
2015-09-29 05:00:00,359.88,1439.52,0.0,0.0,0.0,7.0,18.0,100.3,0.0766,0.7,4.691,342.2,100.0,18.0,1010.0
2015-09-29 05:15:00,350.76,1403.04,0.0,0.0,0.0,7.5,18.0,97.47,0.0766,0.7,4.6985,342.2,100.0,18.0,1010.0
2015-09-29 05:30:00,365.04,1460.16,0.0,0.0,0.0,8.0,18.0,94.64,0.0766,0.7,4.706,342.2,100.0,18.0,1010.0
2015-09-29 05:45:00,394.08,1576.32,2.0,0.0,2.0,8.0,18.5,91.8,0.0766,0.7,4.7139999999999995,341.1,100.0,18.5,1010.0
2015-09-29 06:00:00,371.52,1486.08,4.0,0.0,4.0,8.0,19.0,88.96,0.0766,0.7,4.722,340.0,100.0,19.0,1010.0
2015-09-29 06:15:00,390.84,1563.36,19.5,0.0,19.5,8.0,19.0,86.145,0.0766,0.75,4.7245,340.0,100.0,19.0,1010.0
2015-09-29 06:30:00,397.08,1588.32,35.0,0.0,35.0,8.0,19.0,83.33,0.0766,0.8,4.727,340.0,100.0,19.0,1010.0
2015-09-29 06:45:00,399.96,1599.84,55.0,7.5,56.5,7.5,19.5,80.55,0.0766,0.9,4.73,338.8,100.0,19.5,1010.0
2015-09-29 07:00:00,398.88,1595.52,75.0,15.0,78.0,7.0,20.0,77.77,0.0766,1.0,4.7330000000000005,337.6,100.0,20.0,1010.0
2015-09-29 07:15:00,413.16,1652.64,85.0,7.5,86.5,5.0,20.0,75.05,0.0766,1.0,4.7330000000000005,337.6,98.895,20.5,1010.0
2015-09-29 07:30:00,399.12,1596.48,95.0,0.0,95.0,3.0,20.0,72.33,0.0766,1.0,4.7330000000000005,337.6,97.79,21.0,1010.0
2015-09-29 07:45:00,416.88,1667.52,121.0,15.5,127.5,3.0,20.0,69.705,0.0766,1.0,4.7335,341.2000000000001,95.615,21.5,1010.0
2015-09-29 08:00:00,422.16,1688.64,147.0,31.0,160.0,3.0,20.0,67.08,0.0766,1.0,4.734,344.8,93.44,22.0,1010.0
2015-09-29 08:15:00,406.2,1624.8,165.0,34.5,180.5,3.0,20.0,64.58,0.0766,1.05,4.735,344.8,93.435,22.0,1010.0
2015-09-29 08:30:00,417.6,1670.4,183.0,38.0,201.0,3.0,20.0,62.08,0.0766,1.1,4.7360000000000015,344.8,93.43,22.0,1010.0
2015-09-29 08:45:00,429.72,1718.88,199.5,40.5,220.5,3.0,20.0,59.75,0.0766,1.15,4.737,348.6,90.065,22.5,1010.0
2015-09-29 09:00:00,421.08,1684.32,216.0,43.0,240.0,3.0,20.0,57.42,0.0766,1.2,4.738,352.4,86.7,23.0,1010.0
2015-09-29 09:15:00,413.28,1653.12,230.5,44.5,256.5,2.5,20.0,55.31,0.0766,1.25,4.7330000000000005,352.4,84.16499999999998,23.5,1010.0
